bbref_id,season,Name,Age,Level,Team,G,PA,AB,R,H,X1B,X2B,X3B,HR,RBI,BB,IBB,uBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS
gonzaro01,2021,Romy Gonzalez,24,Maj-AL,Chicago,10,33,32,4,8,5,3,0,0,2,1,0,1,11,0,0,0,1,0,0,0.25,0.273,0.344,0.617
espinpa01,2021,Paolo Espino,34,Maj-NL,Washington,21,33,30,2,5,5,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0.167,0.167,0.167,0.333
maybica01,2021,Cameron Maybin,34,Maj-NL,New York,9,33,28,2,1,1,0,0,0,0,3,0,3,12,2,0,0,0,1,0,0.036,0.182,0.036,0.218
alzolad01,2021,Adbert Alzolay,26,Maj-NL,Chicago,23,33,31,1,2,1,1,0,0,0,1,0,1,13,0,1,0,1,0,0,0.065,0.094,0.097,0.191
ynoahu01,2021,Huascar Ynoa,23,Maj-NL,Atlanta,17,32,32,3,7,4,1,0,2,6,0,0,0,15,0,0,0,0,0,0,0.219,0.219,0.438,0.656
kellemi03,2021,Mitch Keller,25,Maj-NL,Pittsburgh,20,32,28,2,3,3,0,0,0,0,2,0,2,14,0,2,0,0,0,0,0.107,0.167,0.107,0.274
hicksjo02,2021,John Hicks,31,Maj-AL,Texas,10,31,31,6,8,3,1,0,4,7,0,0,0,8,0,0,0,1,0,0,0.258,0.258,0.677,0.936
megilty01,2021,Tylor Megill,25,Maj-NL,New York,18,31,28,1,6,3,3,0,0,0,1,0,1,17,0,2,0,0,0,0,0.214,0.241,0.321,0.563
deichgr01,2021,Greg Deichmann,26,Maj-NL,Chicago,14,31,30,0,4,4,0,0,0,1,1,0,1,14,0,0,0,0,0,0,0.133,0.161,0.133,0.295
lavarry01,2021,Ryan Lavarnway,33,Maj-AL,Cleveland,9,30,28,2,7,4,3,0,0,0,1,0,1,10,0,1,0,0,0,0,0.25,0.276,0.357,0.633
wolteto01,2021,Tony Wolters,29,Maj-NL,Chicago,14,30,24,3,3,3,0,0,0,0,5,0,5,12,0,1,0,1,0,1,0.125,0.276,0.125,0.401
gibsoky01,2021,Kyle Gibson,33,"Maj-AL,Maj-NL","Philadelphia,Texas",13,30,29,3,4,3,0,0,1,2,0,0,0,10,0,1,0,0,0,0,0.138,0.138,0.241,0.379
arrieja01,2021,Jake Arrieta,35,Maj-NL,"Chicago,San Diego",22,30,23,3,3,3,0,0,0,0,2,0,2,16,1,4,0,0,0,0,0.13,0.231,0.13,0.361
hagerja01,2021,Jake Hager,28,Maj-NL,"Arizona,New York",14,30,26,2,3,3,0,0,0,2,4,0,4,14,0,0,0,0,0,0,0.115,0.233,0.115,0.349
velasvi01,2021,Vince Velasquez,29,Maj-NL,"Philadelphia,San Diego",19,30,23,0,2,2,0,0,0,3,2,0,2,9,0,5,0,0,0,0,0.087,0.16,0.087,0.247
motteta01,2021,Taylor Motter,31,"Maj-AL,Maj-NL","Boston,Colorado",16,29,26,5,5,3,1,1,0,1,3,0,3,8,0,0,0,1,0,0,0.192,0.276,0.308,0.584
kimkw01,2021,Kwang Hyun Kim,32,Maj-NL,St. Louis,18,29,26,0,3,2,1,0,0,2,0,0,0,9,1,2,0,0,0,0,0.115,0.148,0.154,0.302
bemboan01,2021,Anthony Bemboom,31,Maj-AL,Los Angeles,8,28,27,2,6,6,0,0,0,2,1,0,1,10,0,0,0,1,0,0,0.222,0.25,0.222,0.472
weathry01,2021,Ryan Weathers,21,Maj-NL,San Diego,23,28,27,3,4,3,0,0,1,1,1,0,1,7,0,0,0,0,0,0,0.148,0.179,0.259,0.438
willitr01,2021,Trevor Williams,29,Maj-NL,"Chicago,New York",17,28,25,1,5,5,0,0,0,1,1,0,1,9,0,2,0,0,0,0,0.2,0.231,0.2,0.431
flaheja01,2021,Jack Flaherty,25,Maj-NL,St. Louis,11,26,17,2,2,1,0,0,1,3,5,0,5,7,0,3,1,0,0,0,0.118,0.304,0.294,0.598
hillri01,2021,Rich Hill,41,"Maj-AL,Maj-NL","New York,Tampa Bay",16,26,24,0,3,3,0,0,0,0,0,0,0,10,0,2,0,2,0,0,0.125,0.125,0.125,0.25
brujavi01,2021,Vidal Bruján,23,Maj-AL,Tampa Bay,10,26,26,3,2,2,0,0,0,2,0,0,0,8,0,0,0,0,1,0,0.077,0.077,0.077,0.154
flories01,2021,Estevan Florial,23,Maj-AL,New York,11,25,20,3,6,3,2,0,1,2,5,0,5,6,0,0,0,0,1,0,0.3,0.44,0.55,0.99
smithca03,2021,Caleb Smith,29,Maj-NL,Arizona,16,25,22,2,2,1,1,0,0,0,1,0,1,14,1,1,0,0,1,0,0.091,0.167,0.136,0.303
martica04,2021,Carlos Martinez,29,Maj-NL,St. Louis,15,25,24,1,2,1,1,0,0,0,0,0,0,15,0,1,0,0,0,0,0.083,0.083,0.125,0.208
higgipj01,2021,P.J. Higgins,28,Maj-NL,Chicago,9,25,23,1,1,1,0,0,0,0,2,0,2,8,0,0,0,2,0,0,0.044,0.12,0.044,0.164
wilsobr02,2021,Bryse Wilson,23,Maj-NL,"Atlanta,Pittsburgh",14,25,21,1,1,1,0,0,0,1,0,0,0,9,1,3,0,0,0,0,0.048,0.091,0.048,0.139
lamarry01,2021,Ryan LaMarre,32,Maj-AL,New York,9,24,21,3,4,2,0,0,2,4,2,0,2,6,1,0,0,1,1,0,0.191,0.292,0.476,0.768
blanktr01,2021,Travis Blankenhorn,24,"Maj-AL,Maj-NL","Minnesota,New York",24,24,23,4,4,1,2,0,1,4,1,0,1,8,0,0,0,0,0,0,0.174,0.208,0.391,0.6
paytoma01,2021,Mark Payton,29,Maj-NL,Cincinnati,23,24,22,2,4,4,0,0,0,0,2,0,2,7,0,0,0,0,0,0,0.182,0.25,0.182,0.432
kuhlch01,2021,Chad Kuhl,28,Maj-NL,Pittsburgh,13,24,21,1,1,1,0,0,0,0,1,0,1,11,0,2,0,0,0,0,0.048,0.091,0.048,0.139
grayjo03,2021,Josiah Gray,23,Maj-NL,"Los Angeles,Washington",14,24,22,0,1,1,0,0,0,0,1,0,1,12,0,1,0,0,0,0,0.046,0.087,0.046,0.133
lucrojo01,2021,Jonathan Lucroy,35,Maj-NL,"Atlanta,Washington",7,23,19,2,6,5,1,0,0,3,3,0,3,4,0,1,0,0,0,0,0.316,0.409,0.368,0.778
suarera01,2021,Ranger Suárez,25,Maj-NL,Philadelphia,12,23,16,2,3,1,2,0,0,1,1,0,1,5,1,5,0,0,0,0,0.188,0.278,0.313,0.59
lopezal03,2021,Alejo Lopez,25,Maj-NL,Cincinnati,14,23,23,3,6,6,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0.261,0.261,0.261,0.522
oviedjo01,2021,Johan Oviedo,23,Maj-NL,St. Louis,13,22,20,3,3,3,0,0,0,2,2,0,2,9,0,0,0,0,0,0,0.15,0.227,0.15,0.377
weavelu01,2021,Luke Weaver,27,Maj-NL,Arizona,13,22,19,1,2,2,0,0,0,1,1,0,1,12,0,2,0,0,0,0,0.105,0.15,0.105,0.255
fowlede01,2021,Dexter Fowler,35,Maj-AL,Los Angeles,7,21,20,3,5,5,0,0,0,1,1,0,1,6,0,0,0,0,1,0,0.25,0.286,0.25,0.536
wilsoja04,2021,Jacob Wilson,30,Maj-AL,"Houston,Oakland",12,21,20,3,3,1,1,1,0,1,1,0,1,3,0,0,0,1,0,0,0.15,0.191,0.3,0.491
haselad01,2021,Adam Haseley,25,Maj-NL,Philadelphia,9,21,21,2,4,3,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.191,0.191,0.238,0.429
brantro01,2021,Rob Brantly,31,Maj-AL,New York,6,21,20,0,3,2,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0.15,0.191,0.2,0.391
perezhe01,2021,Hernán Pérez,30,Maj-NL,Washington,10,21,19,1,1,1,0,0,0,0,2,0,2,10,0,0,0,0,0,0,0.053,0.143,0.053,0.196
stoketr01,2021,Troy Stokes Jr.,25,Maj-NL,Pittsburgh,8,20,18,2,2,1,1,0,0,2,1,0,1,5,1,0,0,0,1,0,0.111,0.2,0.167,0.367
peterda01,2021,David Peterson,25,Maj-NL,New York,12,20,16,2,1,0,1,0,0,0,0,0,0,10,1,3,0,0,0,0,0.063,0.118,0.125,0.243
woodfja01,2021,Jake Woodford,24,Maj-NL,St. Louis,14,20,18,0,2,2,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0.111,0.111,0.111,0.222
luzarje01,2021,Jesús Luzardo,23,"Maj-AL,Maj-NL","Miami,Oakland",12,20,15,1,0,0,0,0,0,0,4,0,4,6,0,1,0,0,0,0,0,0.211,0,0.211
moorema02,2021,Matt Moore,32,Maj-NL,Philadelphia,13,20,19,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0
marrede01,2021,Deven Marrero,30,Maj-NL,Miami,10,19,16,4,3,2,0,0,1,1,3,0,3,6,0,0,0,2,1,0,0.188,0.316,0.375,0.691
gonsoto01,2021,Tony Gonsolin,27,Maj-NL,Los Angeles,16,19,17,2,3,2,1,0,0,0,1,0,1,8,0,1,0,0,0,0,0.177,0.222,0.235,0.458
kingesc01,2021,Scott Kingery,27,Maj-NL,Philadelphia,15,19,19,1,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0.053,0.053,0.053,0.105
carraca01,2021,Carlos Carrasco,34,Maj-NL,New York,11,19,15,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0
nevinty01,2021,Tyler Nevin,24,Maj-AL,Baltimore,6,18,14,3,4,1,2,0,1,3,4,0,4,5,0,0,0,0,0,0,0.286,0.444,0.643,1.087
trompch01,2021,Chadwick Tromp,26,Maj-NL,San Francisco,9,18,18,1,4,3,0,0,1,2,0,0,0,4,0,0,0,1,0,0,0.222,0.222,0.389,0.611
priceda01,2021,David Price,35,Maj-NL,Los Angeles,12,18,15,1,4,3,1,0,0,2,0,0,0,3,0,2,1,0,0,0,0.267,0.25,0.333,0.583
thompza01,2021,Zach Thompson,27,Maj-NL,Miami,14,18,15,0,2,1,1,0,0,0,0,0,0,9,0,3,0,0,0,0,0.133,0.133,0.2,0.333
widenta01,2021,Taylor Widener,26,Maj-NL,Arizona,11,18,16,1,1,1,0,0,0,0,1,0,1,11,0,1,0,0,0,0,0.063,0.118,0.063,0.18
leekh01,2021,Khalil Lee,23,Maj-NL,New York,11,18,18,2,1,0,1,0,0,1,0,0,0,13,0,0,0,0,0,0,0.056,0.056,0.111,0.167
hernael01,2021,Elieser Hernández,26,Maj-NL,Miami,11,18,14,1,1,1,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0.071,0.071,0.071,0.143
toussto01,2021,Touki Toussaint,25,Maj-NL,Atlanta,9,18,15,1,0,0,0,0,0,0,2,0,2,9,0,1,0,0,0,0,0,0.118,0,0.118
camarjo01,2021,Johan Camargo,27,Maj-NL,Atlanta,15,18,16,1,0,0,0,0,0,0,2,0,2,6,0,0,0,0,0,0,0,0.111,0,0.111
gantjo01,2021,John Gant,28,Maj-NL,St. Louis,11,18,13,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0
peacoma01,2021,Matt Peacock,27,Maj-NL,Arizona,11,17,16,3,4,4,0,0,0,2,1,0,1,4,0,0,0,1,1,0,0.25,0.294,0.25,0.544
faircst01,2021,Stuart Fairchild,25,Maj-NL,Arizona,11,17,15,3,2,1,1,0,0,2,1,0,1,3,1,0,0,1,0,0,0.133,0.235,0.2,0.435
guzmaro01,2021,Ronald Guzmán,26,Maj-AL,Texas,7,17,16,1,1,0,0,0,1,1,1,0,1,6,0,0,0,0,0,0,0.063,0.118,0.25,0.368
tejedan01,2021,Anderson Tejeda,23,Maj-AL,Texas,5,17,16,1,1,1,0,0,0,0,1,0,1,10,0,0,0,0,1,0,0.063,0.118,0.063,0.18
smithri01,2021,Riley Smith,26,Maj-NL,Arizona,11,17,16,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0
henrypa01,2021,Payton Henry,24,Maj-NL,Miami,5,16,15,0,4,3,1,0,0,0,1,0,1,5,0,0,0,1,0,0,0.267,0.313,0.333,0.646
lopezja03,2021,Jack López,28,Maj-AL,Boston,7,16,13,2,2,0,2,0,0,0,1,0,1,6,0,2,0,0,0,0,0.154,0.214,0.308,0.522
hoffmje02,2021,Jeff Hoffman,28,Maj-NL,Cincinnati,13,16,15,1,2,2,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0.133,0.133,0.133,0.267
morofma01,2021,Max Moroff,28,Maj-NL,St. Louis,6,16,16,0,1,1,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0.063,0.063,0.063,0.125
whitemi03,2021,Mitch White,26,Maj-NL,Los Angeles,11,16,15,1,0,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,0.063,0,0.063
burnsan01,2021,Andy Burns,30,Maj-NL,Los Angeles,9,15,11,2,3,2,1,0,0,0,3,0,3,1,1,0,0,1,0,0,0.273,0.467,0.364,0.83
padloke01,2021,Kevin Padlo,24,Maj-AL,"Seattle,Tampa Bay",10,15,13,1,1,0,1,0,0,0,2,0,2,9,0,0,0,0,0,0,0.077,0.2,0.154,0.354
dejonch01,2021,Chase De Jong,27,Maj-NL,Pittsburgh,10,15,12,1,1,0,1,0,0,0,0,0,0,5,0,3,0,0,0,0,0.083,0.083,0.167,0.25
mikolmi01,2021,Miles Mikolas,32,Maj-NL,St. Louis,9,15,8,0,0,0,0,0,0,0,1,0,1,5,0,6,0,0,0,0,0,0.111,0,0.111
happja01,2021,J.A. Happ,38,Maj-NL,St. Louis,9,15,14,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0.067,0,0.067
wongco01,2021,Connor Wong,25,Maj-AL,Boston,6,14,13,3,4,2,1,1,0,1,1,0,1,7,0,0,0,0,0,0,0.308,0.357,0.539,0.896
jayjo02,2021,Jon Jay,36,Maj-AL,Los Angeles,5,14,14,2,5,5,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.357,0.357,0.357,0.714
rogerjo01,2021,Josh Rogers,26,Maj-NL,Washington,6,14,12,0,0,0,0,0,0,0,1,0,1,4,0,1,0,0,0,0,0,0.077,0,0.077
anderch01,2021,Chase Anderson,33,Maj-NL,Philadelphia,9,14,11,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0
kranima01,2021,Max Kranick,23,Maj-NL,Pittsburgh,8,14,12,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0
giambtr01,2021,Trent Giambrone,27,Maj-NL,Chicago,5,13,13,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.154,0.154,0.154,0.308
steelju01,2021,Justin Steele,25,Maj-NL,Chicago,9,13,13,3,2,2,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0.154,0.154,0.154,0.308
mulleky01,2021,Kyle Muller,23,Maj-NL,Atlanta,9,13,11,0,1,1,0,0,0,0,1,0,1,7,0,1,0,0,0,0,0.091,0.167,0.091,0.258
willini01,2021,Nick Williams,27,Maj-AL,Chicago,4,13,10,2,0,0,0,0,0,0,1,0,1,4,2,0,0,1,0,0,0,0.231,0,0.231
lobatjo01,2021,Jose Lobatón,36,Maj-NL,Chicago,6,13,11,1,0,0,0,0,0,0,2,0,2,5,0,0,0,0,0,0,0,0.154,0,0.154
leblawa01,2021,Wade LeBlanc,36,Maj-NL,St. Louis,9,13,11,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0
campber01,2021,Eric Campbell,34,Maj-AL,Seattle,4,12,11,1,3,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.273,0.333,0.273,0.606
tovarwi01,2021,Wilfredo Tovar,29,Maj-NL,New York,6,12,11,0,2,2,0,0,0,1,1,0,1,4,0,0,0,0,0,0,0.182,0.25,0.182,0.432
bonifjo01,2021,Jorge Bonifacio,28,Maj-NL,Philadelphia,7,12,11,0,1,1,0,0,0,2,1,0,1,6,0,0,0,0,0,0,0.091,0.167,0.091,0.258
kozmape01,2021,Pete Kozma,33,Maj-AL,Oakland,3,12,11,0,1,1,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0.091,0.167,0.091,0.258
neideni01,2021,Nick Neidert,24,Maj-NL,Miami,8,12,11,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0.083,0,0.083
gonzalu03,2021,Luis González,25,Maj-AL,Chicago,6,11,8,2,2,0,2,0,0,0,3,0,3,2,0,0,0,1,0,0,0.25,0.455,0.5,0.955
millebr03,2021,Brian Miller,25,Maj-NL,Miami,5,11,11,1,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.273,0.273,0.273,0.545
harrimo01,2021,Monte Harrison,25,Maj-NL,Miami,9,11,10,0,2,1,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0.2,0.2,0.3,0.5
garrebr01,2021,Braxton Garrett,23,Maj-NL,Miami,8,11,11,1,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.182,0.182,0.182,0.364
lopesti01,2021,Tim Lopes,27,Maj-NL,Milwaukee,7,11,10,1,1,1,0,0,0,0,1,0,1,4,0,0,0,0,0,1,0.1,0.182,0.1,0.282
longsa01,2021,Sam Long,25,Maj-NL,San Francisco,6,11,10,0,1,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.1,0.1,0.1,0.2
poteeco01,2021,Cody Poteet,26,Maj-NL,Miami,6,11,10,1,1,1,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0.1,0.1,0.1,0.2
munozya01,2021,Yairo Muñoz,26,Maj-AL,Boston,5,11,11,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.091,0.091,0.091,0.182
lucchjo01,2021,Joey Lucchesi,28,Maj-NL,New York,9,11,10,1,0,0,0,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0.091,0,0.091
crismna01,2021,Nabil Crismatt,26,Maj-NL,San Diego,9,11,10,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0
gilbety01,2021,Tyler Gilbert,27,Maj-NL,Arizona,5,11,9,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0
sampsad01,2021,Adrian Sampson,29,Maj-NL,Chicago,8,11,7,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0
beerse01,2021,Seth Beer,24,Maj-NL,Arizona,5,10,9,4,4,2,1,0,1,3,1,0,1,3,0,0,0,0,0,0,0.444,0.5,0.889,1.389
hollojo01,2021,Jordan Holloway,25,Maj-NL,Miami,8,10,10,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.1,0.1,0.1,0.2
reksza01,2021,Zach Reks,27,Maj-NL,Los Angeles,6,10,10,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
sanchaa01,2021,Aaron Sanchez,28,Maj-NL,San Francisco,7,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
cruzon01,2021,Oneil Cruz,22,Maj-NL,Pittsburgh,2,9,9,2,3,2,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0.333,0.333,0.667,1
castier01,2021,Erick Castillo,28,Maj-NL,Chicago,4,9,8,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.25,0.333,0.25,0.583
mcbrory01,2021,Ryan McBroom,29,Maj-AL,Kansas City,7,9,8,1,2,2,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0.25,0.333,0.25,0.583
davisja03,2021,Jaylin Davis,26,Maj-NL,San Francisco,5,9,9,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.111,0.111,0.222,0.333
cahiltr01,2021,Trevor Cahill,33,Maj-NL,Pittsburgh,7,9,9,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.111,0.111,0.111,0.222
thomadi01,2021,Dillon Thomas,28,Maj-AL,Seattle,4,9,9,2,1,1,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0.111,0.111,0.111,0.222
mathije01,2021,Jeff Mathis,38,Maj-NL,Atlanta,3,9,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
allenau01,2021,Austin Allen,27,Maj-AL,Oakland,4,8,8,2,2,1,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0.25,0.25,0.625,0.875
ceasedy01,2021,Dylan Cease,25,Maj-AL,Chicago,3,8,8,1,3,2,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0.375,0.375,0.5,0.875
eickhje01,2021,Jerad Eickhoff,30,Maj-NL,New York,6,8,5,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0.4,0.4,0.4,0.8
fishede01,2021,Derek Fisher,27,Maj-NL,Milwaukee,4,8,8,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.25,0.25,0.5,0.75
kivlepa01,2021,Patrick Kivlehan,31,Maj-NL,San Diego,5,8,4,3,1,1,0,0,0,2,2,0,2,3,1,0,1,0,0,0,0.25,0.5,0.25,0.75
barrelu01,2021,Luis Barrera,25,Maj-AL,Oakland,6,8,8,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.25,0.25,0.25,0.5
braulst01,2021,Steven Brault,29,Maj-NL,Pittsburgh,6,8,6,0,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0.167,0.167,0.333,0.5
mejiahu01,2021,Humberto Mejía,24,Maj-NL,Arizona,5,8,7,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0.143,0.143,0.286,0.429
santito01,2021,Tony Santillan,24,Maj-NL,Cincinnati,6,8,7,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0.143,0.143,0.286,0.429
thaisma01,2021,Matt Thaiss,26,Maj-AL,Los Angeles,3,8,7,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.143,0.25,0.143,0.393
thompke02,2021,Keegan Thompson,26,Maj-NL,Chicago,8,8,6,0,1,1,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0.167,0.167,0.167,0.333
peterdi01,2021,Dillon Peters,28,Maj-NL,Pittsburgh,6,8,5,1,0,0,0,0,0,0,1,0,1,4,0,2,0,0,0,0,0,0.167,0,0.167
knehrre01,2021,Reiss Knehr,24,Maj-NL,San Diego,8,8,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0
castehu01,2021,Humberto Castellanos,23,Maj-NL,Arizona,5,7,6,1,3,2,0,0,1,5,0,0,0,1,0,0,1,0,0,0,0.5,0.429,1,1.429
howarsp01,2021,Spencer Howard,24,Maj-NL,Philadelphia,5,7,6,0,2,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0.333,0.333,0.5,0.833
degotal01,2021,Alex De Goti,26,Maj-AL,Houston,2,7,6,2,2,2,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0.333,0.429,0.333,0.762
strasst01,2021,Stephen Strasburg,32,Maj-NL,Washington,5,7,5,0,1,0,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0.2,0.333,0.4,0.733
andrejo03,2021,John Andreoli,31,Maj-NL,San Diego,7,7,6,2,1,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0.167,0.286,0.333,0.619
martelu02,2021,Luis Marté,27,Maj-NL,Miami,4,7,6,2,1,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0.167,0.286,0.167,0.452
cabreed02,2021,Edward Cabrera,23,Maj-NL,Miami,6,7,7,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0.143,0.143,0.286,0.429
irvinco01,2021,Cole Irvin,27,Maj-AL,Oakland,2,7,5,0,1,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0.2,0.2,0.2,0.4
stammcr01,2021,Craig Stammen,37,Maj-NL,San Diego,7,7,5,0,1,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0.2,0.2,0.2,0.4
dorowry01,2021,Ryan Dorow,25,Maj-AL,Texas,3,7,6,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0.143,0,0.143
lametdi01,2021,Dinelson Lamet,28,Maj-NL,San Diego,6,7,6,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0.143,0,0.143
viladry01,2021,Ryan Vilade,22,Maj-NL,Colorado,3,7,6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.143,0,0.143
chacijh01,2021,Jhoulys Chacín,33,Maj-NL,Colorado,5,7,6,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
kellebr01,2021,Brad Keller,25,Maj-AL,Kansas City,3,7,5,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0
minormi01,2021,Mike Minor,33,Maj-AL,Kansas City,3,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
ponceco01,2021,Cody Ponce,27,Maj-NL,Pittsburgh,6,7,6,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0
robsoja01,2021,Jacob Robson,26,Maj-AL,Detroit,4,7,7,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
davista01,2021,Taylor Davis,31,Maj-NL,Pittsburgh,2,6,5,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.4,0.5,0.4,0.9
ciuffni01,2021,Nick Ciuffo,26,Maj-AL,Baltimore,2,6,5,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0.2,0.333,0.4,0.733
bartjo01,2021,Joey Bart,24,Maj-NL,San Francisco,2,6,6,1,2,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.333,0.333,0.333,0.667
riddljt01,2021,JT Riddle,29,Maj-AL,Minnesota,4,6,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
dawsoro01,2021,Ronnie Dawson,26,Maj-AL,Houston,3,6,5,2,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.2,0.333,0.2,0.533
goudeas01,2021,Ashton Goudeau,28,Maj-NL,Colorado,6,6,6,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.167,0.167,0.167,0.333
gsellro01,2021,Robert Gsellman,27,Maj-NL,New York,5,6,5,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0.167,0,0.167
biebesh01,2021,Shane Bieber,26,Maj-AL,Cleveland,2,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
davidtu01,2021,Tucker Davidson,25,Maj-NL,Atlanta,3,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
garcilu05,2021,Luis Garcia,24,Maj-AL,Houston,3,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
harvema01,2021,Matt Harvey,32,Maj-AL,Baltimore,3,6,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
lylesjo01,2021,Jordan Lyles,30,Maj-AL,Texas,3,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
nolinse01,2021,Sean Nolin,31,Maj-NL,Washington,5,6,5,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
rodried05,2021,Eduardo Rodriguez,28,Maj-AL,Boston,3,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
